match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Year,best_of_game,regular_tiebreak_trigger,final_set_tiebreak_trigger
20210919-W-Portoroz-F-Jasmine_Paolini-Alison_Riske,jasmine_paolini,alison_riske,r,r,w,20210919,portoroz,f,,Center Court,hard,Marta Mrozinska,3,1,Zindaras,2021,6,6,6
20210919-W-ITF_Johannesburg-F-Richel_Hogenkamp-Valeria_Bhunu,richel_hogenkamp,valeria_bhunu,r,r,w,20210919,itf_johannesburg,f,,Centre,hard,,3,1,Zindaras,2021,6,6,6
20210916-W-Luxembourg-R16-Jelena_Ostapenko-Arianne_Hartono,jelena_ostapenko,arianne_hartono,r,r,w,20210916,luxembourg,r16,,Centre Court,hard,Pablo Rodriguez,3,1,Zindaras,2021,6,6,6
20210914-W-Luxembourg-R32-Anna_Lena_Friedsam-Arianne_Hartono,anna_lena_friedsam,arianne_hartono,r,r,w,20210914,luxembourg,r32,13:35,Centre Court,hard,Matthew Kellert,3,1,Zindaras,2021,6,6,6
20210909-W-US_Open-SF-Emma_Raducanu-Maria_Sakkari,emma_raducanu,maria_sakkari,r,r,w,20210909,us_open,sf,10:15 PM,Arthur Ashe Stadium,hard,,5,1,Lowell,2021,6,6,6
20210908-W-US_Open-QF-Karolina_Pliskova-Maria_Sakkari,karolina_pliskova,maria_sakkari,r,r,w,20210908,us_open,qf,,Arthur Ashe Stadium,hard,,5,1,Lowell,2021,6,6,6
20210907-W-US_Open-QF-Leylah_Fernandez-Elina_Svitolina,leylah_fernandez,elina_svitolina,l,r,w,20210907,us_open,qf,15:00,Arthur Ashe,hard,Julie Kjendlie,5,1,Zindaras,2021,6,6,6
20210906-W-US_Open-R16-Karolina_Pliskova-Anastasia_Pavlyuchenkova,karolina_pliskova,anastasia_pavlyuchenkova,r,r,w,20210906,us_open,r16,6:15 PM,Grandstand,hard,,5,1,Lowell,2021,6,6,6
20210906-W-US_Open-R16-Iga_Swiatek-Belinda_Bencic,iga_swiatek,belinda_bencic,r,r,w,20210906,us_open,r16,11:10 AM,Louis Armstrong Stadium,hard,,5,1,Lowell,2021,6,6,6
20210906-W-US_Open-R16-Bianca_Andreescu-Maria_Sakkari,bianca_andreescu,maria_sakkari,r,r,w,20210906,us_open,r16,22:40,Arthur Ashe,hard,Louise Azemar Engzell,5,1,Zindaras,2021,6,6,6
20210905-W-US_Open-R16-Leylah_Fernandez-Angelique_Kerber,leylah_fernandez,angelique_kerber,l,l,w,20210905,us_open,r16,15:55,Louis Armstrong,hard,Kelly Thompson,5,1,Zindaras,2021,6,6,6
20210905-W-US_Open-R16-Barbora_Krejcikova-Garbine_Muguruza,barbora_krejcikova,garbine_muguruza,r,r,w,20210905,us_open,r16,,Arthur Ashe Stadium,hard,,5,1,Lowell,2021,6,6,6
20210904-W-US_Open-R32-Petra_Kvitova-Maria_Sakkari,petra_kvitova,maria_sakkari,l,r,w,20210904,us_open,r32,12:10 PM,Arthur Ashe Stadium,hard,,5,1,Lowell,2021,6,6,6
20210904-W-US_Open-R32-Karolina_Pliskova-Ajla_Tomljanovic,karolina_pliskova,ajla_tomljanovic,r,r,w,20210904,us_open,r32,5:50 PM,Grandstand,hard,Renaud Lichtenstein,5,1,Lowell,2021,6,6,6
